"","IDN","ISBN","year","author","language","title","uniform.title","publisher","country"
"941","990047230870603392","9781782271482","2015","Zweig, Stefan","eng","Fantastic night","Phantastische Nacht","London","XA-GB"
"942","990047576490603392","9788683967582","2015","Zweig, Stefan","srp","Fantastična noč","Phantastische Nacht","Beograd","XA-SP"
"943","990049588410603392","9789532371161","2011","Zweig, Stefan","hrv","Fantastična noć","Phantastische Nacht","Zagreb","XA-HR"
"944","9958512569803338","9789537685799","2016","Moser, Erwin","hrv","Fantastične priče za laku nóc","Erwin Mosers Fantastische Gute-Nacht-Geschichten","[Velika Gorica]","XA-HR"
"945","990049602930603392","9786176141259","2016","Moser, Erwin","ukr","Fantastični istorii na dobranič","Fantastische Gute-Nacht-Geschichten","Černivci","XA-UA"
"946","9958822279103338","9789028293076","2020","Zweig, Stefan","dut","Fantastische nacht en andere verhalen","fail","Amsterdam","XA-NL"
"947","9958884640603338","9788740669879","2021","Bansch, Helga","dan","Den fantastiske Pupu","<<Der>> Pupu","[Aarhus]","XA-DK"
"948","9958815569703338","9786155385872","2019","Moser, Erwin","hun","Fantasztikus jóéjtmesék","Fantastische Gute-Nacht-Geschichten","Budapest","XA-HU"
"949","990042373110603392","9788025312988","2011","Brezina, Thomas","cze","Fantom Benátek","<<Die>> Gruselgondel","Praha","XA-CZ"
"950","990039172230603392","9788080895464","2011","Brezina, Thomas","slo","Fantóm Benátok","<<Die>> Gruselgondel","Bratislava","XA-SK"
"951","9958864247603338","9788025351116","2021","Brezina, Thomas","cze","Fantom z fotbalového hřiště","<<Das>> Phantom auf dem Fußballplatz","Praha","XA-CZ"
"952","990049202070603392","9782354133108","2016","Weninger, Brigitte","fre","Fantôminus","<<Das>> allerkleinste Nachtgespenst","Paris","XA-FR"
"953","990039804220603392","9788025312957","2011","Brezina, Thomas","cze","Faraónův amulet","<<Das>> Amulet des Pharao","Praha","XA-CZ"
"954","9958885849803338","9788887657265","2021","Lenau, Nicolaus,, .","ger","Faust","fail","Firenze","XA-IT"
"955","990049793400603392","9788872183908","2014","Jelinek, Elfriede","ita","FaustIn and out","FaustIn and out","Corazzano (Pisa)","XA-IT"
"956","9958806578403338","9786197362787","2020","Jelinek, Elfriede","bul","FaustINa AND OUT","FaustIn and out","Sofija","XA-BG"
"957","990017615560603392","9781906548186","2010","Zweig, Stefan","eng","Fear","Angst","London","XA-GB"
"958","9958545563503338","9789638969453","2017","Meyrink, Gustav","hun","A fehér dominikánus","Der weiße Dominikaner","Úny","XA-HU"
"959","990043138620603392","9789542915096","2011","Schwab, Werner","bul","Fekalni drami","fail","Sofija","XA-BG"
"960","9958545563303338","9788771162981","2018","Poznanski, Ursula","dan","Fem","Fünf","Stockholm","XA-DK"
"961","9959094889503338","9786067107463","2021","Handke, Peter","rum","Femeia stângace","<<Die>> linkshändige Frau","Bucureşti","XA-RO"
"962","9958493279803338","9782330081577","2017","Setz, Clemens J.","fre","Les femmes sont des guitares (dont on ne devrait pas jouer)","<<Die>> Stunde zwischen Frau und Gitarre","Arles","XA-FR"
"963","990050859700603392","9782807700055","2017","Weninger, Brigitte","fre","Fenouil: en voilà des manières!","Pauli liebste Mama","Namur","XA-BE"
"964","990048788900603392","9788806221218","2015","Bernhard, Thomas","ita","Una festa per Boris","fail","Torino","XA-IT"
"965","9958540378103338","9788830450608","2018","Gruber, Andreas","ita","Fiaba di morte","Todesmärchen","Milano","XA-IT"
"966","9958564371203338","9781907494840","2019","Fried, Erich","gle","File ar Fhile - Dánta Erich Fried","Liebesgedichte","Baile Átha Cliath","XA-IE"
"967","990043529070603392","9788415277859","2012","Roth, Joseph","spa","La filial del infierno en la tierra","<<Die>> Filiale der Hölle auf Erden","Barcelona","XA-ES"
"968","9958558076603338","9789563960327","2018","Jelinek, Elfriede","spa","Fin","Ende","[Santiago de Chile]","XD-CL"
"969","990038940730603392","9789636298104","2011","Brezina, Thomas","hun","Fiúk kizárva!","Ups, ein Hexenbaby","Budapest","XA-HU"
"970","9958503873103338","9780857424747","2018","Ransmayr, Christoph","eng","The Flying Mountain /","<<Der>> fliegende Berg","New York","XD-US"
"971","990037039300603392","9780141196152","2011","Musil, Robert","eng","Flypaper","fail","London","XA-GB"
"972","9958835753803338","9789177815013","2020","Canetti, Elias","swe","Förbländningen","<<Die>> Blendung","Stockholm","XA-SE"
"973","990043308130603392","9789174990089","2011","Canetti, Elias","swe","Förbländningen","<<Die>> Blendung","Stockholm","XA-SE"
"974","9958964600803338","9789189113299","2022","Handke, Peter","swe","Försök om den lyckade dagen","Versuch über den geglückten Tag","Stockholm","XA-SE"
"975","9958993805803338","9789189728233","2022","Handke, Peter","swe","Försök om den Stilla vrån","Versuch über den Stillen Ort","Stockholm","XA-SE"
"976","9958993805703338","9789189728141","2022","Handke, Peter","swe","Försök om svampdåren","Versuch über den Pilznarren","Stockholm","XA-SE"
"977","9958965496603338","9789189113282","2022","Handke, Peter","swe","Försök om tröttheten","Versuch über die Müdigkeit","Stockholm","XA-SE"
"978","9958602980403338","9789177816928","2019","Kafka, Franz","swe","Förvandlingen","<<Die>> Verwandlung","Stockholm","XA-SE"
"979","9958570277803338","9789171370181","2018","Kafka, Franz","swe","Förvandlingen","<<Die>> Verwandlung","Lund","XA-SE"
"980","990048235490603392","9788415717522","2013","Kafka, Franz","spa","El fogonero","<<Der>> Heizer","Madrid","XA-ES"
"981","9958537571303338","9783899195743","2018","Stifter, Adalbert","eng","Folktales and legends","Märchen, Sagen und Legenden","[Haselbach]","XA-DE-BY"
"982","9959014408803338","9788793629820","2021","Handke, Peter","dan","Forsøg over jukeboksen","Versuch über die Jukebox","Roskilde Bogcafé","XA-DK"
"983","9958510676203338","9788793209404","2017","Handke, Peter","dan","Forsøg over svampenarren","Versuch über den Pilznarren","Roskilde Bogcafé","XA-DK"
"984","9958558925203338","9788793209480","2019","Handke, Peter","dan","Forsøg over trætheden","Versuch über die Müdigkeit","Roskilde Bogcafé","XA-DK"
"985","9958506173703338","9788770706155","2018","Meyerhoff, Joachim","dan","Fortiden er ikke hvad den har været","Wann wird es endlich so, wie es nie war","[Højbjerg]","XA-DK"
"986","9958584370303338","9780241332863","2017","Werfel, Franz","eng","The forty days of Musa Dagh","<<Die>> vierzig Tage des Musa Dagh","London","XA-GB"
"987","990050835290603392","9788279592426","2016","Kafka, Franz","nor","Forvandlinga og andre tekstar","<<Die>> Verwandlung","[Leikanger]","XA-NO"
"988","9958493263503338","9788771760545","2017","Jessen, Søren","dan","Forvandlingen","fail","København","XA-DK"
"989","9958513872103338","9786155724428","2018","Menasse, Robert","hun","A főváros","<<Die>> Hauptstadt","Budapest","XA-HU"
"990","990050813880603392","9781782273714","2017","Schnitzler, Arthur","eng","Fräulein Else","Fräulein Else","London","XA-GB"
"991","990042802780603392","9781908968326","2012","Schnitzler, Arthur","eng","Fräulein Else","Fräulein Else","London","fail"
"992","990037431750603392","9783939080435","2010","Fior, Manuele","ger","Fräulein Else","Mademoiselle Else","Berlin","XA-DE"
"993","990048941770603392","9782851972941","2016","Roth, Joseph","fre","Fraises","Erdbeeren","Paris","XA-FR"
"994","990049074930603392","9789172474192","2015","Jandl, Ernst","swe","Från ett främmande rum","Poetische Werke","[Lund]","XA-SE"
"995","9958870052003338","9789189113336","2020","Celan, Paul","swe","Från tröskel till tröskel","Von Schwelle zu Schwelle","Stockholm","XA-SE"
"996","9958497366903338","9785000833704","2017","Nöstlinger, Christine","rus","Franc edet s klassom za gorod","Franz auf Klassenfahrt","Moskva","XA-RU"
"997","9958953709203338","9781903006283","2022","Leick, Gwendolyn","eng","Franckstrasse 31","Franckstrasse 31 - Raumprosa","London","XA-GB"
"998","990038948370603392","9789548598248","2010","Treiber, Jutta","bul","Franka","Vergewaltigt","Sofija","XA-BG"
"999","9958863153703338","9789750848735","2020","Bachmann, Ingeborg","tur","Frankfurt Dersleri","Frankfurter Vorlesungen","İstanbul","XB-TR"
"1000","990047234070603392","9788202435479","2014","Nöstlinger, Christine","nor","Frans","fail","Oslo","XA-NO"
"1001","990039066560603392","9789150218923","2011","Nöstlinger, Christine","swe","Frans nya vän","Neue Freundschaftsgeschichten vom Franz","Stockholm","XA-SE"
"1002","990037775460603392","9789150218114","2010","Nöstlinger, Christine","swe","Frans på tjuvjakt","Detektivgeschichten vom Franz","Stockholm","XA-SE"
"1003","9958799958503338","9789172217836","2018","Nöstlinger, Christine","swe","Frans spelar fotboll","Fußballgeschichten vom Franz","Stockholm","XA-SE"
"1004","9959002297503338","9788794025669","2022","Bachmann, Ingeborg","dan","Franzas bog","<<Der>> Fall Franza","København","XA-DK"
"1005","9958555372103338","9789949991815","2018","Nöstlinger, Christine","est","Franzi koolivaheajalood","Feriengeschichten vom Franz","[Pärnu]","XA-EE"
"1006","990051046190603392","9789949953394","2017","Nöstlinger, Christine","est","Franzi lood","Geschichten vom Franz","[Pärnu]","XA-EE"
"1007","990049592040603392","9788807031427","2015","Kehlmann, Daniel","ita","I fratelli Friedland","F","Milano","XA-IT"
"1008","990047033350603392","9788494049408","2012","Kafka, Franz","cat","Un fratricidi","<<Ein>> Brudermord","Figueres","XA-ES"
"1009","990043958160603392","9783492056205","2013","Márai, Sándor","ger","Die Frauen von Ithaka","Béke Ithákaban","München [u.a.]","XA-DE-BY"
"1010","990046507220603392","9783492305990","2014","Márai, Sándor","ger","Die Frauen von Ithaka","Béke Ithabákan","München [u.a.]","XA-DE-BY"
"1011","990048055890603392","9788492574872","2012","Bernhard, Thomas","cat","El fred","<<Die>> Kälte","Pollença, Mallorca","XA-ES"
"1012","9958492063203338","9788416748563","2017","Roth, Joseph","spa","Fresas","Erdbeeren","Barcelona","XA-ES"
"1013","990042923790603392","9783882210521","2013","Smilevski, Goce","ger","Freuds Schwester","Sestrata na Zigmund Frojd","Berlin","XA-DE"
"1014","9959094889203338","9786067106862","2019","Handke, Peter","rum","Frica portarului înaintea loviturii de la 11 metri","<<Die>> Angst des Tormanns beim Elfmeter","Bucureşti","XA-RO"
"1015","990050269560603392","9789631195743","2015","Nöstlinger, Christine","hun","Frici a betegágyban","Krankengeschichte vom Franz","[Budapest]","XA-HU"
"1016","990048655300603392","9789631195132","2013","Nöstlinger, Christine","hun","Frici a focipályán","Fußballgeschichten vom Franz","Budapest","XA-HU"
"1017","9958943193203338","9789631193046","2012","Nöstlinger, Christine","hun","Frici a nyeregben","Pferdegeschichten von Franz","Budapest","XA-HU"
"1018","990057703950603392","9788074652516","2017","Makarova, Elena","cze","Friedl","Fridl","[Červený Kostelec]","XA-CZ"
"1019","9958835551803338","9782330130756","2020","Kehlmann, Daniel","fre","Les Friedland","F","Arles","XA-FR"
"1020","990047192420603392","9782330038984","2015","Kehlmann, Daniel","fre","Les Friedland","F","Arles","XA-FR"
"1021","9958602980003338","fail","2019","Mayröcker, Friederike","eng","From embracing the Sparrow-wall or 1 Schumann-madness","Vom Umhalsen der Sperlingswand, oder 1 Schumannwahnsinn","[Argentinien]","XD-AR"
"1022","9958815763403338","9781848616028","2018","Rilke, Rainer Maria","ger","From notebooks and personal papers","Poems","Bristol","XA-GB"
"1023","990045967440603392","9789187179303","2013","Bernhard, Thomas","swe","Frost","Frost","Stockholm","XA-SE"
"1024","9958496968703338","9788771417968","2014","Janisch, Heinz","dan","Fru Strubinskis hatte","<<Die>> Hüte der Frau Strubinski","[Aarhus]","XA-DK"
"1025","990038048020603392","9783866601192","2011","Tomašević, Boško","ger","Früchte der Heimsuchung","fail","Leipzig","XA-DE"
"1026","9958896546503338","9780374906504","2022","Handke, Peter","eng","The fruit thief or, one-way journey into the interior","<<Die>> Obstdiebin","New York","XD-US"
"1027","9958947494103338","9789100183868","2020","Handke, Peter","swe","Frukttjuven eller Enkel resa till landets inre","<<Die>> Obstdiebin","[Stockholm]","XA-SE"
"1028","9958817275503338","9992753498","2019","Zweig, Stefan","alb","E fshehta përvëluese","Brennendes Geheimnis","Tiranë","XA-AL"
"1029","990048800080603392","9787115392114","2015","Brezina, Thomas","chi","Fu huo de Mu nai yi","<<Der>> Fluch des Pharao","Bei jing","XB-CN"
"1030","990045960400603392","9787539163130","2011","Nöstlinger, Christine","chi","Fu lang zi de gu shi","Geschichten vom Franz ; Neues vom Franz","Nan chang","XB-CN"
"1031","990045960410603392","9787539163154","2011","Nöstlinger, Christine","chi","Fu lang zi de jia qi gu shi","Feriengeschichten vom Franz ; Weihnachtsgeschichten vom Franz","Nan chang","XB-CN"
"1032","990045960420603392","9787539163192","2011","Nöstlinger, Christine","chi","Fu lang zi de qi qu gu shi","Fernsehgeschichten vom Franz ; Quatschgeschichten vom Franz","Nan chang","XB-CN"
"1033","990045960390603392","9787539163161","2011","Nöstlinger, Christine","chi","Fu lang zi de qin qing gu shi","Babygeschichten vom Franz ; Opageschichten vom Franz","Nan chang","XB-CN"
"1034","9958540970903338","fail","2016","Nöstlinger, Christine","chi","Fu lang zi de xia ling ying gu shi","Franz auf Klassenfahrt","[Nan chang]","XB-CN"
"1035","9958540970803338","fail","2016","Nöstlinger, Christine","chi","Fu lang zi de xiao yuan gu shi","Schulgeschichten vom Franz","[Nan chang]","XB-CN"
"1036","990045960430603392","9787539163147","2011","Nöstlinger, Christine","chi","Fu lang zi de xiao yuan gu shi","Schulgeschichten vom Franz ; Neue Schulgeschichten vom Franz","Nan chang","XB-CN"
"1037","9958540970703338","fail","2016","Nöstlinger, Christine","chi","Fu lang zi de xin gu shi","Neues vom Franz","[Nan chang]","XB-CN"
"1038","990045960440603392","9787539163178","2011","Nöstlinger, Christine","chi","Fu lang zi de xin qing gu shi","Krankengeschichten vom Franz ; Liebesgeschichten vom Franz","Nan chang","XB-CN"
"1039","9958540970603338","fail","2016","Nöstlinger, Christine","chi","Fu lang zi de xin xiao yuan gu shi","Neue Schulgeschichten vom Franz","[Nan chang]","XB-CN"
"1040","9958540970503338","fail","2016","Nöstlinger, Christine","chi","Fu lang zi de zhen tan gu shi","Detektivgeschichten vom Franz","[Nan chang]","XB-CN"
"1041","990045960450603392","9787539163185","2011","Nöstlinger, Christine","chi","Fu lang zi he dong wu de gu shi","Hundegeschichten vom Franz ; Pferdegeschichten vom Franz","Nan chang","XB-CN"
"1042","9958540970403338","fail","2016","Nöstlinger, Christine","chi","Fu lang zi he gou de gu shi","Hundegeschichten vom Franz","[Nan chang]","XB-CN"
"1043","9958540970303338","fail","2016","Nöstlinger, Christine","chi","Fu lang zi he lao ye de gu shi","Opageschichten vom Franz","[Nan chang]","XB-CN"
"1044","9958540970203338","fail","2016","Nöstlinger, Christine","chi","Fu lang zi he ma de gu shi","Pferdegeschichten vom Franz","[Nan chang]","XB-CN"
"1045","9958540970103338","fail","2016","Nöstlinger, Christine","chi","Fu lang zi he ying er de gu shi","Babygeschichten vom Franz","[Nan chang]","XB-CN"
"1046","9958540970003338","fail","2016","Nöstlinger, Christine","chi","Fu lang zi he zu qiu de gu shi","Fußballgeschichten vom Franz","[Nan chang]","XB-CN"
"1047","990045960460603392","9787539163208","2011","Nöstlinger, Christine","chi","Fu lang zi he zu qiu de gu shi","Fußballgeschichten vom Franz ; Neue Fußballgeschichten vom Franz","Nan chang","XB-CN"
"1048","9958540969903338","fail","2016","Nöstlinger, Christine","chi","Fu lang zi he zu qiu de xin gu shi","Neue Fußballgeschichten vom Franz","[Nan chang]","XB-CN"
"1049","9958540969803338","fail","2016","Nöstlinger, Christine","chi","Fu lang zi kan dian shi de gu shi","Fernsehgeschichten vom Franz","[Nan chang]","XB-CN"
"1050","9958546571403338","9783835333680","2018","Skácel, Jan","ger","Für alle die im Herzen barfuß sind","fail","Göttingen","XA-DE-NI"
"1051","990047300890603392","9783423141918","2013","Popov, Alek","ger","Für Fortgeschrittene","fail","München","XA-DE-BY"
"1052","990048503930603392","9788415870289","2014","Roth, Joseph","spa","Fuga sin fin","Flucht ohne Ende","Barcelona","XA-ES"
"1053","9959066996003338","9788089178742","2023","Celan, Paul","slo","Fúga smrti a iné básne","<<Die>> Gedichte","Dunajská Lužná","XA-SK"
"1054","9959063502003338","9787556840786","2019","Nöstlinger, Christine","chi","Fulangzi de xiaoyuan gushi zhu yin ban","Geschichten vom Franz","Nanchang","XB-CN"
"1055","9959063501903338","9787556840793","2019","Nöstlinger, Christine","chi","Fulangzi de xiaoyuan gushi zhu yin ban","Neues vom Franz","Nanchang","XB-CN"
